integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,base_eligible_v4:91738aa3fb8146efb96d,base_eligible_v4,91738aa3fb8146efb96d,10.3390/aimed1010007,,2026,2026-03-17,"JournalArticle, Review",https://doi.org/10.3390/aimed1010007,e29806e69ef33dcff035be03997b970be1c2a1cdcf5bb809af7107721fdfc6ab,SIVF-c775e0f914a1e4a89bd6f0f3,1,c775e0f914a1e4a89bd6f0f3add77ad87823ca39abfc12d9c7bdd4804799af42,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:91738aa3fb8146efb96d,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3390/aimed1010007,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/aimed1010007,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:31546ecdf4f669b08080,base_eligible_v4,31546ecdf4f669b08080,10.48550/arxiv.2412.05187,,2024,2024-12-06,preprint,https://doi.org/10.48550/arxiv.2412.05187,f0d25d7658304e774f6fb52573e96aaba1e97a5075121fa79f30ab69d6fa18ca,SIVF-c7bb9d988ddcf5dac9525128,2,c7bb9d988ddcf5dac95251287b05a22bf12fcfdea19d6daa77c1c5abb4315205,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:8616afb3ca85007ec9d7,most_complete_available_report,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.48550/arxiv.2412.05187; https://doi.org/10.1109/bigdata62323.2024.10825748,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1109/bigdata62323.2024.10825748,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:8616afb3ca85007ec9d7,base_eligible_v4,8616afb3ca85007ec9d7,10.1109/bigdata62323.2024.10825748,,2024,2024-12-06,"JournalArticle, Conference",https://doi.org/10.1109/bigdata62323.2024.10825748,7ba80b5a2f0e793ccc6b5cfb9b55a07d0fa287b0da8179daa7bdb7658fcd17ef,SIVF-c7bb9d988ddcf5dac9525128,2,c7bb9d988ddcf5dac95251287b05a22bf12fcfdea19d6daa77c1c5abb4315205,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:8616afb3ca85007ec9d7,most_complete_available_report,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.48550/arxiv.2412.05187; https://doi.org/10.1109/bigdata62323.2024.10825748,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1109/bigdata62323.2024.10825748,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:1b087547ad0e2e8a3fa3,base_eligible_v4,1b087547ad0e2e8a3fa3,10.22730/jmls.2023.20.2.53,,2023,2023-06-30,"JournalArticle, Review",https://doi.org/10.22730/jmls.2023.20.2.53,dfbbd6eb7533b416ade82372bb1649847f92b26a984b26be5133215a3529fdbc,SIVF-c81492d7377d9b78b113d0c5,1,c81492d7377d9b78b113d0c51c7d1c43e9a5c89c8ecf7910d35683855fefef3a,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:1b087547ad0e2e8a3fa3,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.22730/jmls.2023.20.2.53,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22730/jmls.2023.20.2.53,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d7a2412d7fe5f7bee1e5,base_eligible_v4,d7a2412d7fe5f7bee1e5,10.1080/0142159x.2025.2504106,,2025,2025-05-17,JournalArticle,https://doi.org/10.1080/0142159x.2025.2504106,0c97728783cad793b9d9bdd35ead6754fae96b851d414b0d724b5c8a2a11abca,SIVF-c83ae76ccafd29a4a56787da,1,c83ae76ccafd29a4a56787dacb0a9e75a92dddcfce286c359555b8e3be96eb88,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:d7a2412d7fe5f7bee1e5,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1080/0142159x.2025.2504106,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/0142159x.2025.2504106,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:80e9a9d9f964aea305e9,base_eligible_v4,80e9a9d9f964aea305e9,10.2139/ssrn.4789070,,2024,2024,JournalArticle,https://doi.org/10.2139/ssrn.4789070,a1563c9879135b0cf00b676a2632d2201257e02f5d8f3fc7f8ad17d4270a4e52,SIVF-c864d7e1204ed0f93ddb01bb,1,c864d7e1204ed0f93ddb01bb5f4643a9eefe2d32a0757313784fbe08a3494fad,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:80e9a9d9f964aea305e9,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.2139/ssrn.4789070,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2139/ssrn.4789070,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:3e6c586541bbab277f12,base_eligible_v4,3e6c586541bbab277f12,10.12173/j.issn.1004-5511.202403091,,2024,2024-07,article,https://doi.org/10.12173/j.issn.1004-5511.202403091,620f06351e9c85997db2e0a31de78d21b6fb391ddb0ca26e896885c6c3030732,SIVF-c872c915f32b4506de9532ab,1,c872c915f32b4506de9532ab4923b4690f9765a5febf55ba8a283fa531d3fb3e,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:3e6c586541bbab277f12,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.12173/j.issn.1004-5511.202403091,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12173/j.issn.1004-5511.202403091,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:06baad752a52246f7f43,base_eligible_v4,06baad752a52246f7f43,10.12968/bjca.2025.0058,,2026,2026-01-31,JournalArticle,https://doi.org/10.12968/bjca.2025.0058,15c5116369b0d50dcd8d70263a9dfb76a5a17d1316eb0ea3c53e8c16ad13d858,SIVF-c8a60537ee936c3a2021a653,1,c8a60537ee936c3a2021a6533f9d644a9f2e10d11be91fbe36d1982adeff6e4c,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:06baad752a52246f7f43,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.12968/bjca.2025.0058,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12968/bjca.2025.0058,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:fd1a9c7f0b28a609f8af,base_eligible_v4,fd1a9c7f0b28a609f8af,10.1145/3772363.3798336,,2026,2026-02-05,"JournalArticle, Book",https://doi.org/10.1145/3772363.3798336,754837c28aaafd7edd8ca56cdcc35f7a1109415923c21c8b73eb8520056e17ab,SIVF-c9323724e16e3b3ed918c5a8,1,c9323724e16e3b3ed918c5a882a9813c9c1673ee81d13b0e41d3c35bfa899260,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:fd1a9c7f0b28a609f8af,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1145/3772363.3798336,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3772363.3798336,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:5fd6ffb9243e4bf5c250,base_eligible_v4,5fd6ffb9243e4bf5c250,10.2196/preprints.77332,,2025,2025-05-12,preprint,https://doi.org/10.2196/preprints.77332,00695a382403a93779e94d03115d531f477fad6ef08150c0d6532fe3eed192bb,SIVF-c943991309e6111bbab53294,2,c943991309e6111bbab532942e53b151fe2336e51fb02b5978074c990a2d1aa7,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:f4631b37b9a1fd57d914,final_most_complete_publication,preprint_of,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.2196/preprints.77332,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/77332,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:f4631b37b9a1fd57d914,base_eligible_v4,f4631b37b9a1fd57d914,10.2196/77332,,2025,2025-05-12,JournalArticle,https://doi.org/10.2196/77332,4e0aa4865d73cc6ad126b85b86522849967e31ea276444b4b4327aa32fc73efc,SIVF-c943991309e6111bbab53294,2,c943991309e6111bbab532942e53b151fe2336e51fb02b5978074c990a2d1aa7,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:f4631b37b9a1fd57d914,final_most_complete_publication,self_preferred,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.2196/77332,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/77332,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:11f31f18ad70545cab85,base_eligible_v4,11f31f18ad70545cab85,10.3233/shti260280,,2026,2026-05-21,"Study, JournalArticle, Review",https://doi.org/10.3233/shti260280,392ff6c36033757c7eaba8f31501ae846bd972ef33d9045b981ad88ef7302326,SIVF-c9ad94466a6a80aea0d01bf0,1,c9ad94466a6a80aea0d01bf0d555435d82c5b5c383e337780746c302578dd3f0,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:11f31f18ad70545cab85,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.3233/shti260280,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3233/shti260280,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:2366390c9f679e2c90b7,base_eligible_v4,2366390c9f679e2c90b7,10.1080/0142159x.2026.2618505,,2026,2026-01-22,article,https://doi.org/10.1080/0142159x.2026.2618505,65a4bc7ef65e8943ffb6cc5820e167a99b20bfc482f118fa24793a5cae77613b,SIVF-c9bea28229ead6eaf1f259b1,1,c9bea28229ead6eaf1f259b17959caa0accef28e673e68b935337d0cce597ebb,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:2366390c9f679e2c90b7,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1080/0142159x.2026.2618505,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/0142159x.2026.2618505,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:843a6b1f2c79c1bd4273,base_eligible_v4,843a6b1f2c79c1bd4273,10.1097/gox.0000000000008022,,2026,2026-08-01,"JournalArticle, Review",https://doi.org/10.1097/gox.0000000000008022,a7e446929893e66f41579f3ffb859617babb792c04f6167a85e9751fce28cd00,SIVF-ca29e0970faf844f8c2f8451,1,ca29e0970faf844f8c2f845142582c1d2bd085809530200434077b8b6fc6b0e9,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:843a6b1f2c79c1bd4273,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1097/gox.0000000000008022,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/gox.0000000000008022,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:862592293f46ff109fb6,base_eligible_v4,862592293f46ff109fb6,10.2196/preprints.79118,,2025,2025-06-15,preprint,https://doi.org/10.2196/preprints.79118,e5db22b2f3e6a069faa9eeaa07eb8f7e6fa1f50215c1dcd1b9bf9a2375bcd3de,SIVF-ca393f7d5152341caa62f17e,1,ca393f7d5152341caa62f17eca449edd47538bd2ad933cc63bff41ce17eebda9,SINGLETON_WORK,preprint,yes,base_eligible_v4:862592293f46ff109fb6,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.2196/preprints.79118,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/preprints.79118,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:eb6ba637fab26b824344,base_eligible_v4,eb6ba637fab26b824344,10.2196/79309,,2025,2025-10-15,article,https://doi.org/10.2196/79309,05bc86e1fd756ab01f4dca7c1e94b1afe6f74d2d3c192dc892e7703f42b5257f,SIVF-cd612f132836cae06d2d679d,1,cd612f132836cae06d2d679d0d17bb35370ada041386032557bcb45056f8469c,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:eb6ba637fab26b824344,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.2196/79309,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/79309,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:e28e63bbe4974bda0026,base_eligible_v4,e28e63bbe4974bda0026,10.1016/j.ajpe.2026.102003,,2026,2026-05-15,article,https://doi.org/10.1016/j.ajpe.2026.102003,a7b5eedb3e7015fbc6b733368de64cd39dcf13842ff02c7993d7f59edeb343e5,SIVF-ce024400b103addf9f91031d,1,ce024400b103addf9f91031d884d143dee8eb6decc5b9a18cdbe109e6e53dd77,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:e28e63bbe4974bda0026,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.ajpe.2026.102003,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ajpe.2026.102003,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:9717d5f24495686aabe2,base_eligible_v4,9717d5f24495686aabe2,10.1007/s11695-026-08760-9,,2026,2026-05-27,article,https://doi.org/10.1007/s11695-026-08760-9,a3ba302c8ac0d8f9366d0da16b8355f05f8a92453720e40685a5428bca150f2a,SIVF-ced142aee69608c6bfcbabeb,1,ced142aee69608c6bfcbabebef71d3fc924e3f01d444da7cdbbea974eb15a91c,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:9717d5f24495686aabe2,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1007/s11695-026-08760-9,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s11695-026-08760-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:2972cffe675ec25e930c,base_eligible_v4,2972cffe675ec25e930c,10.1007/s44217-026-01528-4,,2026,2026-05,article,https://doi.org/10.1007/s44217-026-01528-4,89bee7090a3c2fccb1961f581eb7a743bef315387d2a46a17680b6244f16dc6d,SIVF-ced52816bbb201612ff6cde5,1,ced52816bbb201612ff6cde5f787fc9def2c630433237f08aeae453fab28fc7b,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:2972cffe675ec25e930c,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1007/s44217-026-01528-4,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s44217-026-01528-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:9d44b976cb2c076751e8,base_eligible_v4,9d44b976cb2c076751e8,10.1007/978-3-031-36272-9_71,,2023,2023-01-01,conference-paper,https://doi.org/10.1007/978-3-031-36272-9_71,43ac1a6254a8bbcdf6dfa44cd40b0cd5ea80be1d0d3282a2c76244f70fdfe670,SIVF-cfb6cb7aadc8c639b50135cd,1,cfb6cb7aadc8c639b50135cdc3354efb82860c8feb60db3581c59a2685b7827c,SINGLETON_WORK,conference_full_paper,yes,base_eligible_v4:9d44b976cb2c076751e8,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1007/978-3-031-36272-9_71,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/978-3-031-36272-9_71,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:588316012a3f2d9b790a,base_eligible_v4,588316012a3f2d9b790a,10.2147/amep.s581691,,2026,2026-04-14,"Journal Article, Review",https://doi.org/10.2147/amep.s581691,f78863f34d0578611be393d9dbab39173e0024552e8f076ab41fc4cc6a5bd948,SIVF-cfb78d1b427f4aebe4cad13a,1,cfb78d1b427f4aebe4cad13a8e6014427e6f3acc2d4898f583c3096586fd98e2,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:588316012a3f2d9b790a,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.2147/amep.s581691,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2147/amep.s581691,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:107a276748b6c98a2e50,base_eligible_v4,107a276748b6c98a2e50,10.3390/educsci16060973,,2026,2026-06-18,"JournalArticle, Review",https://doi.org/10.3390/educsci16060973,928a92e2ac63b7d34af006fa37f2499c1cb81497b19cbba2c7ff6de7d9e7f2d9,SIVF-d09d4387fc0437f918ca27d9,1,d09d4387fc0437f918ca27d974f672ebd34311d45790a7cf93df8bb4e2362211,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:107a276748b6c98a2e50,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3390/educsci16060973,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/educsci16060973,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:adf94a39c16c36a40d45,base_eligible_v4,adf94a39c16c36a40d45,10.1016/j.teln.2024.02.005,,2024,2024-02-01,JournalArticle,https://doi.org/10.1016/j.teln.2024.02.005,e635415a0e04e2f353c1678ed445a2dce3479663558d55b5021e783cc225beb3,SIVF-d0dc4411682ea755d8bc25d5,1,d0dc4411682ea755d8bc25d5d80969f24469be177845c353f2751f352458fdd2,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:adf94a39c16c36a40d45,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.teln.2024.02.005,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.teln.2024.02.005,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_1b84a9e2391f6779175c,scopus_increment,sci_1b84a9e2391f6779175c,10.1016/j.jsurg.2024.07.030,W4402517488,2024,2024-11-01,article,https://doi.org/10.1016/j.jsurg.2024.07.030,03148f3778ea38a3a0715e16b678a4592b4624061ee177236c6b4dc771e40344,SIVF-d0e74e991c993d5b1aee1223,1,d0e74e991c993d5b1aee12233912b24cd8e882914f74a75de26567ac5d1c0743,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_1b84a9e2391f6779175c,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1016/j.jsurg.2024.07.030,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.jsurg.2024.07.030,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:c301ce506b01b01e6207,base_eligible_v4,c301ce506b01b01e6207,10.1891/jdnp-2025-0057,,2025,2025-12-15,Journal Article,https://doi.org/10.1891/jdnp-2025-0057,5e500c35cb2a3154fa2c4909f66dbb1eadbdeaa891f4e68f5f95d95b0a9f04a9,SIVF-d160d344a7d3ac218b979506,1,d160d344a7d3ac218b97950658fe9843374fa4b13e7aa13eafb2ce4166d093e0,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:c301ce506b01b01e6207,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1891/jdnp-2025-0057,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1891/jdnp-2025-0057,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:33fa7a94d105663796d8,base_eligible_v4,33fa7a94d105663796d8,10.14742/apubs.2024.1170,,2024,2024-11-11,"JournalArticle, Review",https://doi.org/10.14742/apubs.2024.1170,857947f79cc1ef0c88e5aad29a376158a3d88c2fe6094f11c6eb98689ffd1a13,SIVF-d18973e9a5b712f4fe142dde,1,d18973e9a5b712f4fe142ddecc538451df5d2a4d4f0ce8c41cda017c86c68553,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:33fa7a94d105663796d8,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.14742/apubs.2024.1170,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.14742/apubs.2024.1170,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ba402925b430558ae1e0,base_eligible_v4,ba402925b430558ae1e0,10.1002/jdd.13824,,2025,2025-01-06,article,https://doi.org/10.1002/jdd.13824,a892a97e9635dbcd982a1b71b676bc0d5d5a9f0a6a000e71e4043569c971103c,SIVF-d1a9c9bcf17af9e34e8e7949,1,d1a9c9bcf17af9e34e8e794927ade989f805f627e5745c8c02ed3a6f9a399f42,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:ba402925b430558ae1e0,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1002/jdd.13824,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/jdd.13824,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:8fce68134f06065fdd4a,base_eligible_v4,8fce68134f06065fdd4a,10.48550/arxiv.2601.10951,,2026,2026-01-16,JournalArticle,https://doi.org/10.48550/arxiv.2601.10951,a5bf98812766756a01af25046b3de87a6c3f5bf2b72517196823bcf47cbf6b72,SIVF-d26564b094ff0df9cd27858f,1,d26564b094ff0df9cd27858f705e68d52df9b0ba121e283fa4bdd64f08c16719,SINGLETON_WORK,preprint,yes,base_eligible_v4:8fce68134f06065fdd4a,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.48550/arxiv.2601.10951,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2601.10951,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:68306d2649f0e34ccfa7,base_eligible_v4,68306d2649f0e34ccfa7,10.1007/978-3-031-98420-4_17,,2025,2025-01-01,conference-paper,https://doi.org/10.1007/978-3-031-98420-4_17,ac92e14422d396653b3f3f5e0eaa405baa1c67a4639530c0f4f22f31af9516d6,SIVF-d30940cc223161e194d555ad,2,d30940cc223161e194d555adf46fb818ca7d6d3e8ba8f515842a6f7c1da362cd,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:68306d2649f0e34ccfa7,most_complete_available_report,self_preferred,"Matching title, authors, dataset, methods, and results show that these are the preprint and proceedings versions of the same conference paper.",https://doi.org/10.1007/978-3-031-98420-4_17,The publisher DOI record is the complete citable proceedings paper and is preferred over the preprint.,https://doi.org/10.1007/978-3-031-98420-4_17,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d3e838c99bdc5854b07d,base_eligible_v4,d3e838c99bdc5854b07d,10.48550/arxiv.2501.13957,,2025,2025-01-21,"JournalArticle, Conference",https://doi.org/10.48550/arxiv.2501.13957,55f02efbdfffcb35a9b19d2a1d88c88dfc6ccdb975e0b2224dcfc6fabcdeb3e4,SIVF-d30940cc223161e194d555ad,2,d30940cc223161e194d555adf46fb818ca7d6d3e8ba8f515842a6f7c1da362cd,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:68306d2649f0e34ccfa7,most_complete_available_report,preprint_of,"Matching title, authors, dataset, methods, and results show that these are the preprint and proceedings versions of the same conference paper.",https://doi.org/10.48550/arxiv.2501.13957,The publisher DOI record is the complete citable proceedings paper and is preferred over the preprint.,https://doi.org/10.1007/978-3-031-98420-4_17,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
