integration_schema_version,final_version_family_id,family_size,preferred_record_key,preferred_paper_id,preferred_source_corpus,preferred_basis,preferred_selection_rationale,preferred_selection_evidence,family_reviewed_by,family_reviewed_at_utc,source_family_review_row_sha256
scopus-final-integration-corrected-v2.0,SIVF-c872c915f32b4506de9532ab,1,base_eligible_v4:3e6c586541bbab277f12,3e6c586541bbab277f12,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12173/j.issn.1004-5511.202403091,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,33d009bbb5ec7478015f7f158f08d3bbafa3a5879dc5f33312b8df745e6fea33
scopus-final-integration-corrected-v2.0,SIVF-c8a60537ee936c3a2021a653,1,base_eligible_v4:06baad752a52246f7f43,06baad752a52246f7f43,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12968/bjca.2025.0058,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,3251c8cbc5d62d6b2bd295abd210aaa9aaea10508314b38d4de1af00f21052bd
scopus-final-integration-corrected-v2.0,SIVF-c9323724e16e3b3ed918c5a8,1,base_eligible_v4:fd1a9c7f0b28a609f8af,fd1a9c7f0b28a609f8af,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3772363.3798336,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6d3950491fba96246ebc03249129e2b04d5d1ae9f12dc10de70f1f92a090d3e8
scopus-final-integration-corrected-v2.0,SIVF-c943991309e6111bbab53294,2,base_eligible_v4:f4631b37b9a1fd57d914,f4631b37b9a1fd57d914,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/77332,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9bbdfbbbfe4834aecfd2df004d60baec7c7e022d997c6d43470c15598da90b10
scopus-final-integration-corrected-v2.0,SIVF-c9ad94466a6a80aea0d01bf0,1,base_eligible_v4:11f31f18ad70545cab85,11f31f18ad70545cab85,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3233/shti260280,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,46d2676f821367727f2036f46a8a01c314f681b1e0989cc47291fbe8a1af7623
scopus-final-integration-corrected-v2.0,SIVF-c9bea28229ead6eaf1f259b1,1,base_eligible_v4:2366390c9f679e2c90b7,2366390c9f679e2c90b7,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/0142159x.2026.2618505,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,30307019265138f9a8a454d4b54760291b3c2c9ce785b555fc2bf50b3299d60a
scopus-final-integration-corrected-v2.0,SIVF-ca29e0970faf844f8c2f8451,1,base_eligible_v4:843a6b1f2c79c1bd4273,843a6b1f2c79c1bd4273,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/gox.0000000000008022,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c238443867d9d5d6832f938da00446772701bfb9544b19c858ca0b96dad1a797
scopus-final-integration-corrected-v2.0,SIVF-ca393f7d5152341caa62f17e,1,base_eligible_v4:862592293f46ff109fb6,862592293f46ff109fb6,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/preprints.79118,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d4dbc4697cef0ca4ccd2e93c68f42a2a420eb93772db3734e000bfc761347ebf
scopus-final-integration-corrected-v2.0,SIVF-cd612f132836cae06d2d679d,1,base_eligible_v4:eb6ba637fab26b824344,eb6ba637fab26b824344,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/79309,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,56c5b1c5c09f45a8721ea819c7d588846f0cfd69522a6cd14d3265633cfff24a
scopus-final-integration-corrected-v2.0,SIVF-ce024400b103addf9f91031d,1,base_eligible_v4:e28e63bbe4974bda0026,e28e63bbe4974bda0026,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ajpe.2026.102003,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,44721853d4a864c0ce71d31d0bdefe740770e776c3d9d35d1a6f0367a9e61cee
scopus-final-integration-corrected-v2.0,SIVF-ced142aee69608c6bfcbabeb,1,base_eligible_v4:9717d5f24495686aabe2,9717d5f24495686aabe2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s11695-026-08760-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7f91a6beee82098a4b6644d926237af5015a9a1149b33393235e6d03f7eca74b
scopus-final-integration-corrected-v2.0,SIVF-ced52816bbb201612ff6cde5,1,base_eligible_v4:2972cffe675ec25e930c,2972cffe675ec25e930c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s44217-026-01528-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,34996ffa3e52a5c7225b1c76565d3fce8a5ac2d05a9234cdc217d561ab0495bc
scopus-final-integration-corrected-v2.0,SIVF-cfb6cb7aadc8c639b50135cd,1,base_eligible_v4:9d44b976cb2c076751e8,9d44b976cb2c076751e8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/978-3-031-36272-9_71,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5cfaf7db74e616d56183119901ef9e9edd462e53d668a4a73d87fc02b2970fc0
scopus-final-integration-corrected-v2.0,SIVF-cfb78d1b427f4aebe4cad13a,1,base_eligible_v4:588316012a3f2d9b790a,588316012a3f2d9b790a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2147/amep.s581691,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d21276957c37c61dfc6896fef7e744715f593bb3c6fbaa6a4f1a4c257a05aebe
scopus-final-integration-corrected-v2.0,SIVF-d09d4387fc0437f918ca27d9,1,base_eligible_v4:107a276748b6c98a2e50,107a276748b6c98a2e50,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/educsci16060973,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c0d720be796a4a4440c295c06391d7f13df7006e3a5f645f4b3e224e18ade7ad
scopus-final-integration-corrected-v2.0,SIVF-d0dc4411682ea755d8bc25d5,1,base_eligible_v4:adf94a39c16c36a40d45,adf94a39c16c36a40d45,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.teln.2024.02.005,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c5002298332f71441fb3476560fd5b70ae494d96d89de13f1957a5684254ba1c
scopus-final-integration-corrected-v2.0,SIVF-d0e74e991c993d5b1aee1223,1,scopus_increment:sci_1b84a9e2391f6779175c,sci_1b84a9e2391f6779175c,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.jsurg.2024.07.030,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,07a885e53169fe4bfa10013f83fb9abb4d7c1c1bea8498f46328d9f6dfe9247a
scopus-final-integration-corrected-v2.0,SIVF-d160d344a7d3ac218b979506,1,base_eligible_v4:c301ce506b01b01e6207,c301ce506b01b01e6207,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1891/jdnp-2025-0057,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c729f82c718a9508a9c4644ff7ee27c668fa57bd910a480cc319cdbe6805b8fa
scopus-final-integration-corrected-v2.0,SIVF-d18973e9a5b712f4fe142dde,1,base_eligible_v4:33fa7a94d105663796d8,33fa7a94d105663796d8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.14742/apubs.2024.1170,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,44e062c9670aa01c7b7d9b94f6e93da93062a048b653fcb3a2d255cef5ccd6e6
scopus-final-integration-corrected-v2.0,SIVF-d1a9c9bcf17af9e34e8e7949,1,base_eligible_v4:ba402925b430558ae1e0,ba402925b430558ae1e0,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/jdd.13824,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9d581fede87858b660f037250dc7c2f18dc080b30504864a69bde4af6fb647d3
scopus-final-integration-corrected-v2.0,SIVF-d26564b094ff0df9cd27858f,1,base_eligible_v4:8fce68134f06065fdd4a,8fce68134f06065fdd4a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2601.10951,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,77095e0ba48816fb283687afbad3a0ac06305079cf59799f330ede6cf5db794d
scopus-final-integration-corrected-v2.0,SIVF-d30940cc223161e194d555ad,2,base_eligible_v4:68306d2649f0e34ccfa7,68306d2649f0e34ccfa7,base_eligible_v4,most_complete_available_report,The publisher DOI record is the complete citable proceedings paper and is preferred over the preprint.,https://doi.org/10.1007/978-3-031-98420-4_17,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f9af33c78284b8ae9149011257c3bd7f2e0a0eb9f3baa9a870ce1bac124bfd63
scopus-final-integration-corrected-v2.0,SIVF-d3230f1b79a69410a3169496,1,base_eligible_v4:e359eafa6af6abbb467d,e359eafa6af6abbb467d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/sih.0000000000000940,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b76d50822c2269d7c92b51d343e16404e89dbf18e9b63e6a40d4cd2b6d4ecf96
scopus-final-integration-corrected-v2.0,SIVF-d337d5d37b8a27634646f320,2,base_eligible_v4:d290e5bf22b00e731795,d290e5bf22b00e731795,base_eligible_v4,most_complete_available_report,"The version-specific Zenodo DOI is preferred because it identifies the deposited conference-paper record, while the other DOI is its concept DOI.",https://zenodo.org/records/19625415,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,42bc2073654b32249b091babfe0500d73d4e05363fd78f7618281160a5685c8b
scopus-final-integration-corrected-v2.0,SIVF-d348748ade0cbca75b006991,1,base_eligible_v4:886368e8c3c194de3abd,886368e8c3c194de3abd,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.34190/ecgbl.19.2.4224,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,37216e8152e6108f93f869db69514d40c1a250a3e6d485a7560ce0acacaa2312
scopus-final-integration-corrected-v2.0,SIVF-d567c58223c24c91c9bac561,2,base_eligible_v4:7a9ca4d4d16f4705139f,7a9ca4d4d16f4705139f,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/50705,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,28903d582f20e41a3f5ba143d590ce46e138a5e09fffac4622b99c5b42c4638c
scopus-final-integration-corrected-v2.0,SIVF-d5924a0ac53850c624db5aaa,1,base_eligible_v4:ffe994fbb4a27b100f16,ffe994fbb4a27b100f16,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3138/jvme-2025-0198,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0e4271685d08acdca74c486a0005d8c58b595bdb16f5070f876a8c3436c5db2f
scopus-final-integration-corrected-v2.0,SIVF-d6304df1c14291cb3c1ffb87,1,base_eligible_v4:da4715a1835405ea02b7,da4715a1835405ea02b7,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3389/fmed.2026.1825465,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a507ca8ccd3d8ca7c4dd64e37fc810a1901f183a4d1fd2df8f7fd10e1b086add
scopus-final-integration-corrected-v2.0,SIVF-d7ee77eb801a0949cef7dac8,1,base_eligible_v4:27940ac9615817e019e3,27940ac9615817e019e3,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1177/23821205241263475,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,afd9ec90d8c22c35adb8ade608aa8931f05abb921529706da157bbdd8acdd1cb
scopus-final-integration-corrected-v2.0,SIVF-d8efe604e4dcac433cd9e93e,1,scopus_increment:sci_333316fb42bc0b910010,sci_333316fb42bc0b910010,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2025.104612,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b293c2bfc2ce2f633f3a741f474aaf0b927f9757f03a23d84bcda7b949e425cc
scopus-final-integration-corrected-v2.0,SIVF-d90019b5c7ccdc7cc7967659,2,base_eligible_v4:d90096afc3b383fbecb7,d90096afc3b383fbecb7,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/70766,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9576e14081c26e072e55aa6baae04b72111da057e8da4c1861bfe313f371afb9
scopus-final-integration-corrected-v2.0,SIVF-d969c8575ca34a3152de5f9e,1,base_eligible_v4:54972cda535948a803e8,54972cda535948a803e8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/08164622.2025.2544809,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a9576f60b182473cb7cdf9d56fa3aa36dc8351d5728f3da5bbe2783adcefaf2f
scopus-final-integration-corrected-v2.0,SIVF-da1350ece9f7048ce22626e8,1,base_eligible_v4:4f06f0d72a1de087b5c5,4f06f0d72a1de087b5c5,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/978-3-032-35390-0_12,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7d93b1d372b10bae39625b225c8e35e157118af1dbd1814d88720d8f1a375dcc
scopus-final-integration-corrected-v2.0,SIVF-da30e96c1a66da5110ccad8a,1,base_eligible_v4:c4f5fe90704c2aa68c75,c4f5fe90704c2aa68c75,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1038/s41598-025-99764-5,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,bd85ef5b6d48ed96cde64ce58d5e02ffdba569154036ac12a1aa3c51ceb9fbd9
scopus-final-integration-corrected-v2.0,SIVF-dad59c2cebf648279776b062,1,base_eligible_v4:49bb4b3f2e5c7a1a3f92,49bb4b3f2e5c7a1a3f92,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.55890/2452-3011.1365,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5f029ebab90e03d996b9043b44c7fe232fe380ca53b0e16b8303a2727cf817d6
scopus-final-integration-corrected-v2.0,SIVF-daee8d2097345263c8d1097c,1,base_eligible_v4:df606ccebb857fa9a592,df606ccebb857fa9a592,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-025-08539-z,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7efed1a03d1189c1f1d7d248af089a256eb3a9f4530f490abba2cdd3f49381ec
scopus-final-integration-corrected-v2.0,SIVF-dbd664a345c662c5a37d03dd,1,scopus_increment:sci_f2cc5417df9af41a5165,sci_f2cc5417df9af41a5165,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ecns.2026.101912,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,93c6a267ce71aa7919c7ce9035277a8ec8579e2722579ae5b06b27a7692369e1
scopus-final-integration-corrected-v2.0,SIVF-dbe6b07bba1c6e4bc2dae856,1,base_eligible_v4:217a1796806e392c3e77,217a1796806e392c3e77,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2504.21735,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6be5201958d276eb3c943310acfad4c6bf8d90bd5b561a3193820d0618cbfb16
scopus-final-integration-corrected-v2.0,SIVF-de6a7098f4c16ee59f5acc88,2,base_eligible_v4:71a491a468f6c4c71249,71a491a468f6c4c71249,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/78857,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6da862f04be51d5746660528ddf30d4fc5f73422ad4727f2a329eaa0dd800887
scopus-final-integration-corrected-v2.0,SIVF-de8a1e5285c1c05bd9590ef1,1,base_eligible_v4:7f735724143207af94c1,7f735724143207af94c1,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1093/geroni/igaf122.3269,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,41dee09ccaf3ef0155a9abb47553ec73ca27192d0a84d66f2d0724037aca18ef
scopus-final-integration-corrected-v2.0,SIVF-def6ac28c129a25fd87991c5,2,base_eligible_v4:f4d7fdee2c3cc083329d,f4d7fdee2c3cc083329d,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.70478/psicothema.2025.37.21,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,92494c5173ba76be1076b2e6297eb6041dfaaa60ffc24befe3badda312a368ac
scopus-final-integration-corrected-v2.0,SIVF-df33cfe963e88f9f6b169702,1,base_eligible_v4:00dc13a955ae4496d4ca,00dc13a955ae4496d4ca,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/nu16070914,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ab9909380f0a3c4c6a48f59c0e9e6907d0099607c28f3cfd20e19b242ad998a5
scopus-final-integration-corrected-v2.0,SIVF-df8075fbd9a95fe22f0cd6a2,1,base_eligible_v4:bd2cdf16f21f3814f67d,bd2cdf16f21f3814f67d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/978-981-95-6946-5_30,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4a6ec53b1d8eed2bb99c5b54160d5330be9044aa754be6d00a53c0ed64f44436
scopus-final-integration-corrected-v2.0,SIVF-dfef5a8df4d58f1dc359c8f3,1,base_eligible_v4:d11ce96adb05741aef6d,d11ce96adb05741aef6d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3785022.3785098,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,415be0b124a4bdaa5f5ead421222d272d0761cfe943c36191a8f0fffd211302b
scopus-final-integration-corrected-v2.0,SIVF-e1b120376657205662b1964c,1,base_eligible_v4:8ce5650fcd50af3976ab,8ce5650fcd50af3976ab,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1681/asn.2025edh6qv3b,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d03dd3f9486c49713a34197a44083b27cc06e1c1edd17d68f44b59eaa12505b8
scopus-final-integration-corrected-v2.0,SIVF-e3bc15742c3f880c108fdb02,1,base_eligible_v4:03dcc8a1b078476d19e0,03dcc8a1b078476d19e0,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12912-026-04633-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a25dc8d8a7c87b93b58535633c6a6a49f3b54e6a61b00ae099d8e8a99844c157
scopus-final-integration-corrected-v2.0,SIVF-e4a09249922e32ff63a64263,1,base_eligible_v4:00b1591b551023fc549f,00b1591b551023fc549f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7759/cureus.94390,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,dd8290d1cbbdad895889a93c289abf30c77c16c86d3bb1311d753dfa7a292715
scopus-final-integration-corrected-v2.0,SIVF-e5513c43cb707c1030f54430,1,base_eligible_v4:4823a4ac11c66c68a7d4,4823a4ac11c66c68a7d4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2512.18440,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,da59d0e140fdb001e1d8c1ec7517cf868194eec858a3529c3016ec06b9e84418
scopus-final-integration-corrected-v2.0,SIVF-e5dd1d16c0e1c0e59457cab8,1,base_eligible_v4:2f08c4b2b3acc1eaa9d5,2f08c4b2b3acc1eaa9d5,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/access.2025.3637886,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,e0f21b40a46d774396e8e0e7dc602ea650a0c933b2d9f208afe473167d95208f
scopus-final-integration-corrected-v2.0,SIVF-e64bf018eeeda68f730163a4,1,base_eligible_v4:63c69a200d415bc42d9b,63c69a200d415bc42d9b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/88580,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d68a72e6581304113af23bfc35c72b4641bb96048697868b7842e3d269bd0356
scopus-final-integration-corrected-v2.0,SIVF-e68ee638937ce3f4073718f3,1,base_eligible_v4:36878122d89a1f0ba51c,36878122d89a1f0ba51c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/icitda68167.2025.11332301,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,53669efc207a1dd46ddae672b9755f245a6023de992d4c0664bc2ad3f7a43ca9
scopus-final-integration-corrected-v2.0,SIVF-e6cb0de09ee3f112356a244d,2,base_eligible_v4:b94b9bcb1d96d93db9c0,b94b9bcb1d96d93db9c0,base_eligible_v4,most_complete_available_report,The DOI-assigned publisher proceedings version is the stable final citable record and is preferred over the earlier repository conference copy.,https://doi.org/10.18060/29650,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,86130043dae6e09af6649cd6d17e4bc3ce398b48631aab0eb9b117cf65e9cdab
scopus-final-integration-corrected-v2.0,SIVF-e74375b7282d134987e10331,2,base_eligible_v4:7a5ffafc98c031b3684e,7a5ffafc98c031b3684e,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.1186/s12912-025-03492-0,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0814d191bd4fcdb9b748dd19c3bc079405cab9bb873020a45da05e6bbeee9784
scopus-final-integration-corrected-v2.0,SIVF-e8570e9dbd4b7d9408dd957c,1,base_eligible_v4:ea35181a48e801132195,ea35181a48e801132195,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1192/j.eurpsy.2026.10627,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6cbcb0f99483268290faf0cfad19454943c4516b9bb848abd83719f72800b28a
scopus-final-integration-corrected-v2.0,SIVF-e8d44671945a8e5ffce2f6b6,1,base_eligible_v4:987d3b654bc3d24dc464,987d3b654bc3d24dc464,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.6913/mrhk.070403,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ef1a252207b9be9e5c102674a8f56fd5afdb4d7a560ae01ad7bd1e0c9168e615
scopus-final-integration-corrected-v2.0,SIVF-e8e2fc479a6bb3561a04c7e5,1,base_eligible_v4:afa9fe102dc8ed9bfaff,afa9fe102dc8ed9bfaff,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.53730/ijhs.v7ns1.14367,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,7302a0acce3ccf80ef8a307ac1961348f2e643e628627fa6fd04532edc45d3e7
scopus-final-integration-corrected-v2.0,SIVF-ea6425aa52b194771a60b61a,1,base_eligible_v4:bda47b5b58b47ca77285,bda47b5b58b47ca77285,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12677/ae.2025.1561107,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,95e79ba9100e539169e089c91b7f4465d4ee0feac3c2ba2d90175f6888450e2a
scopus-final-integration-corrected-v2.0,SIVF-ece2b0e19ac0f3ba4d782563,1,base_eligible_v4:c58a4682ca46d2e66e96,c58a4682ca46d2e66e96,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12912-026-04942-z,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1b12a68a07cc3f183c8909d3712e789ed522f5e5b949c6281dab5f004e64789e
scopus-final-integration-corrected-v2.0,SIVF-ed24ee6bba755397b221da48,1,base_eligible_v4:dec5b56924e40c32e506,dec5b56924e40c32e506,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.14264/6dd4662,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4e7f93b4d6c67676eb13ac64c2d4f7add4bdb34769f82b34d79351fe34987e13
scopus-final-integration-corrected-v2.0,SIVF-ed2d5e4311232ca6e42c006d,1,base_eligible_v4:8bece1a102e2fe87b74e,8bece1a102e2fe87b74e,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7154538641,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1cb02299ff8ee115ce6c637a284a81a8c4ab30f6e2f04cd322b50b4f8f539683
scopus-final-integration-corrected-v2.0,SIVF-ed76f808eb8fddf4a25189fb,1,base_eligible_v4:ef046f239f256df5f180,ef046f239f256df5f180,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1891/jdnp-2025-0061,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f547dfa7b7b6cc6e70f2c902b107be188d67cf3327c3cf40f4b29457c932f38a
