section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Phrase co-occurrence,Same-work phrase pair,standardized patient + role-play,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;1158803af3fb0ab9c072;1c073acedd6171c3394d;3a2d4841832fea8715fe;432422a165ddc6a24c2f;76597dc445d9df2ae743;7a9ca4d4d16f4705139f;81087c9bc5a7366ff084;81e99943a71c35f1b5e2;906c1e2afc9ab8dc6794;b4fa4675ffa2674da6e1;d90096afc3b383fbecb7,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + automated feedback,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0835d7fde9c090ca963c;19e84bd61f0782eec51c;31f58d5793ca1ef590ea;35ffd2cef7df5e4ea7fc;59ac00c951a84da39213;76a6c8049ee4223224f6;7938acbdb4523b82db58;a2883a095e505041a802;afc8c786ca5b65ba8c74;ea35181a48e801132195;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + dental education,12,485,2.5,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,401238697481e3dbe32e;4c4dc7fcefb1e9f3abdf;5da1c6c1e35204ff7f9d;78b358c1b1f53fdbc100;81087c9bc5a7366ff084;8ad0258644c0c312a7d8;b2f1db675b2599e354ab;b3a8d73bf08119c4ce68;b3e39792f96130f4a0b4;e73b99fafd0009a6e927;eb0a6b505c3ccc9e534d;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + augmented or extended reality,11,485,2.3,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;359e1289e1f098bb36e2;37a099d4d3aa15cafaa9;4fed0ae03cd7415c40f4;54972cda535948a803e8;64a85483f87115653128;9287cf74b213e44a489d;a4d746b41f7f88ceb127;b53bf33d223a68f17e8c;caf55d1c5f0358791a96;d2f64f874b70a189b145,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,nursing education + clinical reasoning,11,485,2.3,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;5dd47cd1855294dcfafd;643ef34d4dd326d5b164;73cb9769cd2180a04bb0;78b358c1b1f53fdbc100;7a5ffafc98c031b3684e;7ab76d429b6539b40243;94ed3a0dbe4657397dc4;c13d5a010789f6f44c11;e82a026a5524b0d4f0d3;sci_333316fb42bc0b910010,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + nursing education,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;43f6ad0fa6f4597d56fc;4781da10664bc6a33ebc;60653c070afcf8848788;73cb9769cd2180a04bb0;af9edf1f4c2a0c11a5eb;b924bd45d30abb49831e;bd2cdf16f21f3814f67d;fcd1902a5e565b2d2fcc;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + virtual reality,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;0aad164402f8e4deea3b;30b04ea7e17c283383c8;416753b67d9e900455c8;5245cf325337d81e78ff;64a85483f87115653128;713e417da7d85579b2d1;73cb9769cd2180a04bb0;9287cf74b213e44a489d;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + dental education,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,3aba8ba7976a49acd0ac;401238697481e3dbe32e;78868accc1f86fb42dce;78b358c1b1f53fdbc100;81087c9bc5a7366ff084;8ad0258644c0c312a7d8;b2f1db675b2599e354ab;eb0a6b505c3ccc9e534d;ed38fd3a7de3cb77f8a6;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + dental education,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,4c4dc7fcefb1e9f3abdf;78b358c1b1f53fdbc100;81087c9bc5a7366ff084;b2f1db675b2599e354ab;b3e39792f96130f4a0b4;ba402925b430558ae1e0;e73b99fafd0009a6e927;eb0a6b505c3ccc9e534d;ed38fd3a7de3cb77f8a6;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,nursing education + decision-making,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;2610ebe5f560db94c888;43f6ad0fa6f4597d56fc;4781da10664bc6a33ebc;758d651bc8d5020199f1;766fde2e997ea8140bd0;78b358c1b1f53fdbc100;7ab76d429b6539b40243;c13d5a010789f6f44c11;cb97375c66ea36d11d94,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + empathy,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;0b386fbba1d6908a565d;0de698b6ef36192c9365;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;8094cb5448e9c4e2f371;98c23d01b9fb23bd43c4;dcce0a8cef5543c4fec4;f5e8d39c518465a0d255;sci_93a452609f10d60e9d33,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + decision-making,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,432422a165ddc6a24c2f;59ac00c951a84da39213;5da1c6c1e35204ff7f9d;6e7213516f82875618ff;766fde2e997ea8140bd0;7ab76d429b6539b40243;87dd3b9b5e7ef2d3f457;9717d5f24495686aabe2;f41f37dbb22b9ed8ae7c;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + augmented or extended reality,10,485,2.1,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;359e1289e1f098bb36e2;588316012a3f2d9b790a;64a85483f87115653128;9287cf74b213e44a489d;a4d746b41f7f88ceb127;b53bf33d223a68f17e8c;e3ee954b5290b4f74f0b;eb664530dc232a9e1750;sci_a09f51bed9668b4f7e21,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + clinical reasoning,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;594d7ce86781a2e8398f;6457c6be7c6ba150ede6;73cb9769cd2180a04bb0;a32c2fb665f05ef6086f;b3a8d73bf08119c4ce68;ed072d60d05f5e236143;ff3b7f48f6f586cf90b7,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + medical or health-professions education,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,116dd099707d378fb9a6;4301913b143d4dcf67c6;4c4dc7fcefb1e9f3abdf;766fde2e997ea8140bd0;7f735724143207af94c1;a03df064164f1b54d1d5;b216d2e3bbb753147fd2;d90096afc3b383fbecb7;eb8b75c75edacbfa547b,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,decision-making + empathy,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1b913a0ed3ab13c6f644;217a1796806e392c3e77;37bb0c4c182653ebb8f9;5d6128771afb1cccb251;758d651bc8d5020199f1;7d5cb710e5a6901bbaaa;87dd3b9b5e7ef2d3f457;c13d5a010789f6f44c11;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + dental education,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,5da1c6c1e35204ff7f9d;78868accc1f86fb42dce;78b358c1b1f53fdbc100;81087c9bc5a7366ff084;8ad0258644c0c312a7d8;b3a8d73bf08119c4ce68;ba402925b430558ae1e0;eb0a6b505c3ccc9e534d;sci_454fe3ad37947557e9a6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + surgical education,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,2f08c4b2b3acc1eaa9d5;5116aab375eedc896bfd;79301031755b16db8fe6;843a6b1f2c79c1bd4273;8616afb3ca85007ec9d7;b53bf33d223a68f17e8c;ba93136b38c9a66d059f;c6788113fb3c0b6f7bcf;f2be4ac5256845407914,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,retrieval-augmented generation + virtual patient,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,35ffd2cef7df5e4ea7fc;415ba4f99eeb473a50c2;539c65e906ee41f3eabf;5b356113a239c62ba5ac;6f1527fb10827ca1da01;7a269bae27b9f603ddda;987d3b654bc3d24dc464;af881e87f70fad542887;d977c356ff57ab060fef,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + clinical reasoning,9,485,1.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;217a1796806e392c3e77;32c1dcd0212f833ee125;35ffd2cef7df5e4ea7fc;73cb9769cd2180a04bb0;7a5ffafc98c031b3684e;7ab76d429b6539b40243;8db4130844dc8d367d1f;eb664530dc232a9e1750,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + clinical reasoning,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a56637c161743569cf5;35ffd2cef7df5e4ea7fc;594d7ce86781a2e8398f;6d85b580a0562cc121d4;a2883a095e505041a802;b216d2e3bbb753147fd2;ed072d60d05f5e236143;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + automated feedback,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;18f9eaf414ec69e25aad;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;594d7ce86781a2e8398f;afc8c786ca5b65ba8c74;ea35181a48e801132195;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + decision-making,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,24ffbec5a9dbce04e0fd;37bb0c4c182653ebb8f9;432422a165ddc6a24c2f;43f6ad0fa6f4597d56fc;4781da10664bc6a33ebc;b4ed643f7430dbf0ccb9;e9d6ceded269a04cde99;f30eee8f6354bfa06744,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,clinical reasoning + empathy,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1b913a0ed3ab13c6f644;217a1796806e392c3e77;2a63460a75ff944e1d44;35ffd2cef7df5e4ea7fc;3aba8ba7976a49acd0ac;86f76ce0ac18d03915b2;c13d5a010789f6f44c11;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + decision-making,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,24ffbec5a9dbce04e0fd;5aa2066f4c78fde5a50b;6e7213516f82875618ff;766fde2e997ea8140bd0;7ab76d429b6539b40243;98459bc57c099322761c;f30eee8f6354bfa06744;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,decision-making + teamwork,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,088f42aecd2674d3dbe5;1b913a0ed3ab13c6f644;43f6ad0fa6f4597d56fc;5aa2066f4c78fde5a50b;5d6128771afb1cccb251;6e7213516f82875618ff;a2fb845a99fa4f6e080c;e9d6ceded269a04cde99,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + decision-making,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a56637c161743569cf5;0b1b0febb2293831bcc0;37bb0c4c182653ebb8f9;432422a165ddc6a24c2f;59ac00c951a84da39213;9ba2ceb3ea808e2794a1;d977c356ff57ab060fef;f41f37dbb22b9ed8ae7c,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + automated feedback,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;18f9eaf414ec69e25aad;19e84bd61f0782eec51c;327767a02786d8ff7a19;35ffd2cef7df5e4ea7fc;59ac00c951a84da39213;76a6c8049ee4223224f6;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + decision-making,8,485,1.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03dcc8a1b078476d19e0;217a1796806e392c3e77;359e1289e1f098bb36e2;5aa2066f4c78fde5a50b;5da1c6c1e35204ff7f9d;758d651bc8d5020199f1;7ab76d429b6539b40243;de583e684ddd0364a161,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + objective structured clinical examination,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0a25081e59bfa2406a89;15b1e2fee67db58575b7;31f58d5793ca1ef590ea;594d7ce86781a2e8398f;b3a8d73bf08119c4ce68;ed072d60d05f5e236143,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + clinical reasoning,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,643ef34d4dd326d5b164;6e7213516f82875618ff;7a5ffafc98c031b3684e;7ab76d429b6539b40243;b216d2e3bbb753147fd2;e82a026a5524b0d4f0d3;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + communication skills,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;116dd099707d378fb9a6;5aa2066f4c78fde5a50b;7ab76d429b6539b40243;d90096afc3b383fbecb7;e359eafa6af6abbb467d;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + nursing education,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,3adc77e0b0502fcefcc3;3bb7eee2436c25920c9e;643ef34d4dd326d5b164;766fde2e997ea8140bd0;7a5ffafc98c031b3684e;7ab76d429b6539b40243;e82a026a5524b0d4f0d3,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + augmented or extended reality,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;598901438bbefd691625;64a85483f87115653128;e3ee954b5290b4f74f0b;e9d6ceded269a04cde99;eb664530dc232a9e1750;sci_a09f51bed9668b4f7e21,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,nursing education + empathy,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,4252b0b43599d37a154a;614d439112e6f1ccea50;6a18d985481870e99d72;758d651bc8d5020199f1;906c1e2afc9ab8dc6794;af9edf1f4c2a0c11a5eb;c13d5a010789f6f44c11,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + automated feedback,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,31f58d5793ca1ef590ea;594d7ce86781a2e8398f;7938acbdb4523b82db58;b216d2e3bbb753147fd2;ed072d60d05f5e236143;ed80b78f8297d945224d;f1b256cdccd6208d0cc8,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,retrieval-augmented generation + medical or health-professions education,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,415ba4f99eeb473a50c2;44090e715310ee158f37;539c65e906ee41f3eabf;5b356113a239c62ba5ac;7a269bae27b9f603ddda;ba1df7c86ec2eeb0e945;d977c356ff57ab060fef,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + empathy,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,4252b0b43599d37a154a;614d439112e6f1ccea50;76597dc445d9df2ae743;906c1e2afc9ab8dc6794;af9edf1f4c2a0c11a5eb;c8c9e4c672bea3a6d994;sci_93a452609f10d60e9d33,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + nursing education,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;3a87ecbc1ceea37e2382;766fde2e997ea8140bd0;7713a8c3085fddc6419c;7ab76d429b6539b40243;906c1e2afc9ab8dc6794;f6df2d018d41c258414a,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + virtual reality,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;35ffd2cef7df5e4ea7fc;5da1c6c1e35204ff7f9d;7ab76d429b6539b40243;906c1e2afc9ab8dc6794;b191e9f77e079eab9ed3;sci_829c4bcf5b773dba44a2,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + debriefing,7,485,1.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;116dd099707d378fb9a6;3adc77e0b0502fcefcc3;4c4dc7fcefb1e9f3abdf;6e7213516f82875618ff;766fde2e997ea8140bd0;d90096afc3b383fbecb7,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,augmented or extended reality + assessment or scoring,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,54972cda535948a803e8;588316012a3f2d9b790a;64a85483f87115653128;b53bf33d223a68f17e8c;caf55d1c5f0358791a96;eb664530dc232a9e1750,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + augmented or extended reality,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;37a099d4d3aa15cafaa9;54972cda535948a803e8;64a85483f87115653128;9287cf74b213e44a489d;e9d6ceded269a04cde99,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + dental education,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,8ad0258644c0c312a7d8;b2f1db675b2599e354ab;b3a8d73bf08119c4ce68;ba402925b430558ae1e0;eb0a6b505c3ccc9e534d;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + empathy,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;0b386fbba1d6908a565d;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;72c30900482428bf1e49;af9edf1f4c2a0c11a5eb,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + teamwork,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,088f42aecd2674d3dbe5;272439595ff3b96c35f3;5aa2066f4c78fde5a50b;5d6128771afb1cccb251;b608f772e32f2dbbff5e;d11ce96adb05741aef6d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + role-play,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,15b1e2fee67db58575b7;243562012607f7033171;b3e39792f96130f4a0b4;b4fa4675ffa2674da6e1;ed072d60d05f5e236143;ffe994fbb4a27b100f16,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + nursing education,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,4252b0b43599d37a154a;45e7ea1fbbde53125fd7;614d439112e6f1ccea50;906c1e2afc9ab8dc6794;af9edf1f4c2a0c11a5eb;fcd1902a5e565b2d2fcc,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + virtual reality,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,35ffd2cef7df5e4ea7fc;58a5647e55ff3ae5746e;73cb9769cd2180a04bb0;7938acbdb4523b82db58;8db4130844dc8d367d1f;sci_0deb435b497fb81c6d22,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + debriefing,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0835d7fde9c090ca963c;6e7213516f82875618ff;766fde2e997ea8140bd0;7ab76d429b6539b40243;d90096afc3b383fbecb7;f917e0b66cef158b9df0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,surgical education + assessment or scoring,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,2f08c4b2b3acc1eaa9d5;501d19c3bd3160083e8a;7791c8951d81b4aa0b71;843a6b1f2c79c1bd4273;b53bf33d223a68f17e8c;f2be4ac5256845407914,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + debriefing,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,3adc77e0b0502fcefcc3;5aa2066f4c78fde5a50b;7a5ffafc98c031b3684e;7ab76d429b6539b40243;9287cf74b213e44a489d;sci_a09f51bed9668b4f7e21,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + empathy,6,485,1.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1c9542cefba3287a5281;217a1796806e392c3e77;35ffd2cef7df5e4ea7fc;758d651bc8d5020199f1;906c1e2afc9ab8dc6794;b191e9f77e079eab9ed3,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,augmented or extended reality + medical or health-professions education,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,359e1289e1f098bb36e2;588316012a3f2d9b790a;a4d746b41f7f88ceb127;d2f64f874b70a189b145;e3ee954b5290b4f74f0b,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + empathy,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,31f58d5793ca1ef590ea;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;8094cb5448e9c4e2f371;c8c9e4c672bea3a6d994,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,debriefing + teamwork,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,272439595ff3b96c35f3;5aa2066f4c78fde5a50b;6e7213516f82875618ff;7f735724143207af94c1;d11ce96adb05741aef6d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,dental education + communication skills,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,81087c9bc5a7366ff084;8ad0258644c0c312a7d8;b3a8d73bf08119c4ce68;b3e39792f96130f4a0b4;ba402925b430558ae1e0,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + surgical education,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,501d19c3bd3160083e8a;5116aab375eedc896bfd;7791c8951d81b4aa0b71;79301031755b16db8fe6;843a6b1f2c79c1bd4273,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + leadership,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,039798e4f1498c17cf82;1158803af3fb0ab9c072;166aa3cc368ebd076b91;5aa2066f4c78fde5a50b;df606ccebb857fa9a592,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + leadership,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,039798e4f1498c17cf82;1158803af3fb0ab9c072;1b913a0ed3ab13c6f644;9eabda9ff317373c18d3;df606ccebb857fa9a592,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + professionalism,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,31f58d5793ca1ef590ea;4ff984fed8d71f9ad381;548ca816901c7761f0bf;668b98624eeda1089d99;d885762caf8919afe125,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + teamwork,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,088f42aecd2674d3dbe5;1b913a0ed3ab13c6f644;43f6ad0fa6f4597d56fc;5d6128771afb1cccb251;7f735724143207af94c1,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + empathy,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;302dee907e926e18ddba;31f58d5793ca1ef590ea;dcce0a8cef5543c4fec4;ebc2ea10b1b751d8e58c,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,retrieval-augmented generation + clinical reasoning,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,35ffd2cef7df5e4ea7fc;539c65e906ee41f3eabf;6f1527fb10827ca1da01;ab784e3f29bfc7622997;sci_333316fb42bc0b910010,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + dental education,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,81087c9bc5a7366ff084;b3e39792f96130f4a0b4;ba402925b430558ae1e0;eb0a6b505c3ccc9e534d;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual reality + dental education,5,485,1.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,401238697481e3dbe32e;5da1c6c1e35204ff7f9d;e73b99fafd0009a6e927;ed38fd3a7de3cb77f8a6;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,augmented or extended reality + communication skills,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;598901438bbefd691625;64a85483f87115653128;a4d746b41f7f88ceb127,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,augmented or extended reality + decision-making,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,359e1289e1f098bb36e2;598901438bbefd691625;caf55d1c5f0358791a96;e9d6ceded269a04cde99,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,automated feedback + decision-making,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a56637c161743569cf5;37bb0c4c182653ebb8f9;59ac00c951a84da39213;a2883a095e505041a802,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,clinical reasoning + teamwork,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,1b913a0ed3ab13c6f644;6e7213516f82875618ff;8db4130844dc8d367d1f;b608f772e32f2dbbff5e,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,dental education + assessment or scoring,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,5da1c6c1e35204ff7f9d;78b358c1b1f53fdbc100;8ad0258644c0c312a7d8;sci_454fe3ad37947557e9a6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,dental education + clinical reasoning,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,3aba8ba7976a49acd0ac;78b358c1b1f53fdbc100;b3a8d73bf08119c4ce68;sci_454fe3ad37947557e9a6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,dental education + decision-making,4,485,0.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,5da1c6c1e35204ff7f9d;78868accc1f86fb42dce;78b358c1b1f53fdbc100;b3e39792f96130f4a0b4,Descriptive same-work co-occurrence only.
